id,POI/street
1031,"/stas gub stas gub 7"
1032,"/kamp bulu"
1033,"/ibu ing garn"
1034,"/"
1035,"/amin danish minang olah"
1036,"/dewi sart"
1037,"/tanj alang"
1038,"/ker"
1039,"/samudera backpackers bang rog mah"
1040,"/sm. raja"
1041,"/"
1042,"arema les private/"
1043,"/desa sa'al"
1044,"komplek perum pgm blok o/"
1045,"/nasi 1"
1046,"warung bu icm/"
1047,"/ban"
1048,"/jalan galur sela"
1049,"/taman sent"
1050,"/toko mas bintang muti"
1051,"/air salemba ruko sudi centre jend sudi"
1052,"/raya made"
1053,"inaq i'anatuth/"
1054,"/gun maha"
1055,"/warung bizpark jalan haji talok raya"
1056,"/nusan"
1057,"minuman assaadah dum/"
1058,"sdn 03 simpang haru/"
1059,"/gg. i"
1060,"/h. har"
1061,"/pondok kampung nias viii"
1062,"/gg. lokom 2"
1063,"/merb"
1064,"/dinas perikanan dan peternakan ktv barokah barokah barokah barokah barokah barokah barokah barokah barokah barokah barokah barokah barokah barokah barokah barokah barokah barokah barokah barokah barokah barokah barokah barokah barokah barokah barokah barokah barokah barokah barokah barokah barokah barokah barokah barokah barokah barokah barokah mangkud"
1065,"/mus"
1066,"/cipag bogor"
1067,"/pajaj i"
1068,"/warung mie ayam manyar"
1069,"/mahakam"
1070,"/kubis ii"
1071,"/perum ged cile damai"
1072,"/cemp v"
1073,"/salon mukti tel ram"
1074,"/muti gad timur"
1075,"/m dar"
1076,"/smk negeri 1 cilacap jln budi utomo"
1077,"/kenj"
1078,"/teluk nib timur vi"
1079,"/mitra abadi wisesa kali baru"
1080,"/cabe"
1081,"/tegal kang viii"
1082,"/toko wisata rasa dr ir haji soek"
1083,"/janur kun xiii"
1084,"kios amelia/"
1085,"/kpad pindad selatan jalan papanggungan"
1086,"sd negeri 1 kasi/"
1087,"/komplek percetakan ir. h. jua"
1088,"/mash"
1089,"/kamp rawa baru"
1090,"/warung tongkrongan praja praja dalam k"
1091,"/tx tresno zae zakse"
1092,"/best stamp gajah mada"
1093,"erfina kencana regency/"
1094,"/smp negeri singa yos suda"
1095,"mega lestari residence/"
1096,"/mush al ipis"
1097,"/canon photo photo copy cima"
1098,"coklat girigondo/"
1099,"/apotek polantas rawamangun cipi baru raya"
1100,"du lyon/"
1101,"/gala kapal"
1102,"/vilage nu ind i"
1103,"/karunia keluarga toko mayor salim batu"
1104,"/toddo 18"
1105,"/dpp lsm jang suka dalam"
1106,"/puc rum"
1107,"/haji agus salim"
1108,"/rawa kuc ii"
1109,"musholla al iklas/"
1110,"/tumeng wir"
1111,"bali banjar park/"
1112,"/sd negeri bent bent"
1113,"/gg. mark"
1114,"/pad timur iv"
1115,"/jl. pasar 16 jl. pasar 16"
1116,"/raja kecik"
1117,"/batur raya"
1118,"/plaza auto prima. pt pem"
1119,"kp kebon kopi/"
1120,"/bek timur vi"
1121,"/pintu kapuk"
1122,"/rama utama bin laundry and dry cleaning kemu"
1123,"/"
1124,"/jalur rejeki per"
1125,"/hasanah shoes jend ahmad yani"
1126,"/prap raya"
1127,"/es center pajak kawat mes"
1128,"stadion haji volley muzhfari/"
1129,"/maru timur"
1130,"balai rupih/"
1131,"/turi"
1132,"/gg. jai"
1133,"/kh. has asy '"
1134,"/rm 28 mawar iii"
1135,"/haji kat pon serut iv"
1136,"/ser surip"
1137,"/"
1138,"/gg. has 2"
1139,"sultan mahmud adz underground/"
1140,"/jl. anwar"
1141,"/ratu jaya"
1142,"/paka"
1143,"/ganesha operation perum ju resi"
1144,"/pasar parung panjang par panj raya"
1145,"bk 3/"
1146,"/abdu daeng sirua"
1147,"/sanj raya"
1148,"/ky"
1149,"/fat link ind asem"
1150,"/perm jin"
1151,"/gpdi iman sukorejo sla riy"
1152,"/jl.t"
1153,"/teru h. nawi malik"
1154,"/jam b"
1155,"/kel"
1156,"/"
1157,"bojong menteng/"
1158,"/pasar puri baru kolo suna"
1159,"/yayasan bakti mulia salemba salemba denp ten"
1160,"/gg. pel 2"
1161,"/kes ii"
1162,"/gamp iv"
1163,"/unit rambak kali dip"
1164,"/"
1165,"/baru ii"
1166,"/giant syariah jl. dip"
1167,"/man vii"
1168,"/toko bray melinda ven"
1169,"/gg. gn. pera 2"
1170,"/mandiri peru"
1171,"/"
1172,"/gg. sumba 2"
1173,"/siti cory ibra singad"
1174,"perum mustika park place/"
1175,"/sut cem 4"
1176,"/galery cv leg"
1177,"/con raya"
1178,"/taman pal residence jl. pal xi"
1179,"/nuri"
1180,"/dunia baru plastik tegal luwih"
1181,"/ploso ii"
1182,"/k.h. bust"
1183,"/raya penet"
1184,"/bunga tero"
1185,"/pdam"
1186,"/sema 1"
1187,"/perum bukit cima villa"
1188,"/indra"
1189,"/villa muti cika"
1190,"/gg. mak"
1191,"/kre"
1192,"/bahari i"
1193,"/sekolah dasar negeri ( sdn ) 213 kurniawati vete"
1194,"/mts swasta assalam p. dipone"
1195,"pondok sejahtera/"
1196,"/cahaya dental taman med"
1197,"/gg. rw"
1198,"/warung nasi ibu entin pon bambu batas"
1199,"/istana motor prof. dr. saharjo"
1200,"/haji amsir"
1201,"/mas al-huda"
1202,"/wij kus ii"
1203,"/jl taman barat"
1204,"/manukan loka"
1205,"komplek puri citra/"
1206,"/graha per x"
1207,"/perm cikarang sela"
1208,"/kebab saudi arabian zahra raya mekar sari"
1209,"kost fajar matahari/"
1210,"/rung mej sela iv"
1211,"/sutan syah"
1212,"/pedagang aq. perak desa pen"
1213,"rumah sakit ibu dan anak dewi queen/"
1214,"/pon serut 2"
1215,"/perum pes singo"
1216,"/bang jo teaching barbershop irian jaya"
1217,"/jati murni"
1218,"/kebon kac 41"
1219,"/paud dan taman kanak-kanak sejahtera pasar"
1220,"/taru"
1221,"/gedung bank mega jl yos sudarso"
1222,"/komp dpr 2"
1223,"masjid nurul ikhsan/"
1224,"/btn taman pahl"
1225,"/truno marga mulya"
1226,"/angg bulan"
1227,"/komplek griya rahayu permai jl pembina 4"
1228,"/poris indah raya"
1229,"/rumah mendra sunan ampel"
1230,"/brat wetan"
1231,"/instalasi retro rumah sakit dedy rumah sakit jaya ahmad yani"
1232,"/cima i"
1233,"/istana rasa rumah makan kolonel yos suda"
1234,"/"
1235,"/raya pad luwih"
1236,"/raya mojo"
1237,"/faqih jal"
1238,"perumahan golden land/"
1239,"/toko indy bonto duri 6"
1240,"/wisma mg jl. karanja"
1241,"/notaris johny dwik mondor"
1242,"/airla"
1243,"/gang budi utomo"
1244,"/indomaret raya ngw"
1245,"/muha yamin"
1246,"/tan v"
1247,"/telor gulung berkah man"
1248,"/rumah makan bambu merd"
1249,"/raya blora - purwo"
1250,"/raya hanj"
1251,"/dr. rudi candra spa irian barat"
1252,"/raya km 12 jogja - solo"
1253,"/jalan ment ii"
1254,"/haji nas ii"
1255,"/hara jaya"
1256,"/pahl"
1257,"/the tunrung kem raya"
1258,"/samp"
1259,"/kamp dusun jati"
1260,"/raya gun sakti"
1261,"/kemu raya"
1262,"warung lotek murah/"
1263,"/gg. suk"
1264,"/catering cahaya tanj burung utama"
1265,"/dah ii"
1266,"toko yusril/"
1267,"/gg. 1k"
1268,"/koperasi maju taklim coffe pan raya"
1269,"/bimba aiueo kena"
1270,"/perumahan nihan jl. karimun jawa"
1271,"musholla nurul cibulakan/"
1272,"pondok pesantren/"
1273,"/muja"
1274,"/panj"
1275,"jembatan ampera/"
1276,"/saluyu cell raya patik"
1277,"/kopdar gadang jae jae"
1278,"/plan bato"
1279,"/lapangan futsal tera padang aceh"
1280,"/toko sio lin timur"
1281,"/del iv"
1282,"/raya pen"
1283,"/kebon kel"
1284,"cluster bumi tessa/"
1285,"/pusat meu margo murah kal"
1286,"/kil padi a kusmayadi"
1287,"/d to"
1288,"/jl. bun"
1289,"/cere ujung"
1290,"/kar ii"
1291,"/perum puri citra"
1292,"/roxy cell 1 roxy mas"
1293,"/dok saha iiib"
1294,"/hara mulia 4"
1295,"/gg. anjas"
1296,"/bukit dago"
1297,"joe/"
1298,"/alfamart raya suko"
1299,"/kyai tel"
1300,"/tower emerald jl. jendral ahmad yani"
1301,"/mer sela"
1302,"gereja toraja jemaat ternate/"
1303,"/gg. mel"
1304,"/gereja protestan di indonesia ikan tenggiri"
1305,"/"
1306,"/kota bambu selatan iv"
1307,"mie ayam wa muta'allimin/"
1308,"/haji ibra"
1309,"/gg. 9"
1310,"/haji baron"
1311,"/nono gemini kar empat 12"
1312,"/gar vi"
1313,"/sutr kar turi"
1314,"/"
1315,"/gar raya"
1316,"/prop"
1317,"toko sk putra/"
1318,"/bar"
1319,"/yos suda"
1320,"/teman kinanti perjuangan"
1321,"/kedai remaja aceh keruk"
1322,"tpq nurul ikhsan/"
1323,"/indomaret andir"
1324,"/pt manggala jaya gas mayor suj"
1325,"/ruhui rah"
1326,"/"
1327,"/kamp gun"
1328,"/haji much raya"
1329,"/"
1330,"/willy salon mataram"
1331,"/"
1332,"/ploso timur iv"
1333,"/kh. moch. mans"
1334,"/kem mas barat"
1335,"/cip motor jln otista raya"
1336,"gereja diniyah tahdzib/"
1337,"/sd swasta yp hkbp 4 far pasa"
1338,"/satu barat v"
1339,"kampung bahasa arab/"
1340,"/kenc iii"
1341,"/gg. swad"
1342,"/ana laundry raya semp"
1343,"/arga barat i"
1344,"pondok pesantren/"
1345,"bandara halim perdana kusuma/"
1346,"/kedai adam pasar"
1347,"/gg. mas"
1348,"/kantor kepala desa sukabumi suka"
1349,"/tolo"
1350,"/warung sederhana raya bekr rejo"
1351,"/desa pada"
1352,"/bar"
1353,"kantor gampong midanuttalim/"
1354,"/gang 3"
1355,"/"
1356,"/patr 2"
1357,"/gg. subur"
1358,"/paradise resort jalan aria putra"
1359,"/ketin sela"
1360,"/da ba ii"
1361,"/kincir laundry suka mulya"
1362,"/raya cija"
1363,"/arfa lama let her"
1364,"/sema raya"
1365,"/perpustakaan prabowo 02 dan 03 kota pekalongan kota pekalongan kota pekalongan kota pekalongan kota pekalongan kota pekalongan kota pekalongan kota pekalongan kota pekalongan kota pekalongan kota pekalongan kota pekalongan kota pekalongan kota pekalongan kota pekalongan kota pekalongan kota pekalongan kota pekalongan kota pekalongan kota pekalongan kota pekalongan kota pekalongan"
1366,"/smk safinatun kita-kita lawas"
1367,"/kebun raya cibodas jl kebun raya cibodas"
1368,"/duren tiga indah 1"
1369,"/qrisd"
1370,"/suhud hida"
1371,"/pura dalem kita-kita kel. tukad raya gilim"
1372,"/pangkalan elpiji 3 kg pulo"
1373,"/ahmad yani timur"
1374,"/sarana jaya pt mulawa"
1375,"/berl 6"
1376,"/angg ii"
1377,"/dokter gigi siti yurita brig sudi"
1378,"/royal office jl. raya"
1379,"wm arrohmah/"
1380,"/wisata kp. adat duk solo - gar sela - gar sela - gar - gar sela - gar - gar - gar - gar - gar - gar sela - gar - gar - gar - gar - gar - gar - gar - gar - gar -"
1381,"/jus amanda laksa muda adi suci"
1382,"/cv cieunt saleh"
1383,"/perumahan griya setia nusa jalan suka nusa"
1384,"/kartini citra raya gent"
1385,"/para iii"
1386,"/pon raya"
1387,"/jl. dek set"
1388,"/green bay jl. pluit karang ayu barat"
1389,"/danau singk"
1390,"/stasiun pintu jln. jakarta tengah"
1391,"/gg. anye iv"
1392,"/kayu putih sela"
1393,"/nuri lll"
1394,"pertamina pintu 3/"
1395,"/mah vi"
1396,"/pin ranti mans"
1397,"/gg. arj"
1398,"/kebon baru d1 buntu"
1399,"/bou"
1400,"/drup 1"
1401,"/cilil kecil 2"
1402,"/art utara"
1403,"/bel"
1404,"/pahlawan 1"
1405,"/ud. h. kat"
1406,"/mer"
1407,"/simo xii"
1408,"/cal v"
1409,"/merd"
1410,"/cipi jaya 4"
1411,"rusun dakota kemayoran/"
1412,"/hasim ash"
1413,"perumahan golden land/"
1414,"/sut niaga 3"
1415,"/pasar boyo jl. pan"
1416,"/mulia 1"
1417,"sopo del tower/"
1418,"/komp vilage cio ind"
1419,"/golf mans"
1420,"/krembangan jaya utara gang 10"
1421,"/gang sepat lidah kulon ii"
1422,"/"
1423,"/palem ii"
1424,"/"
1425,"/man"
1426,"/lor sun tawar 3"
1427,"/gg. stb"
1428,"/abdu i"
1429,"/nusa kamba gang sumat"
1430,"/j pon randu"
1431,"/warkop cang raya kate"
1432,"/toko jasam & alvin bran taman keba indah"
1433,"/tree hotel banjarmasin ahmad yani"
1434,"/jamin gint"
1435,"/ir. soek"
1436,"/dur"
1437,"/kamp cike asem jaya"
1438,"/islamic distro raya serang-petir"
1439,"/gay x"
1440,"warung pat toko slamet/"
1441,"/lor man"
1442,"/suka"
1443,"/"
1444,"casablanca mansion/"
1445,"ud abah dul/"
1446,"/keta utara"
1447,"gunung sukorejo/"
1448,"/gang jawa"
1449,"/pkbm pemuda islam haji a malik"
1450,"/graha samarendah wisata surabaya jl jemur ngawi-c"
1451,"/"
1452,"/toko pudak niki enak sindu"
1453,"/peru sari"
1454,"kos bu waris/"
1455,"/utan panj iii"
1456,"/pasar desa teadancoffee poros pol"
1457,"/"
1458,"/fl backpackers kel gad"
1459,"/cappucino cincau bu gulung bonto tang"
1460,"/lan"
1461,"/lang raya"
1462,"/"
1463,"/raya kebay lama"
1464,"/murai"
1465,"/gun v"
1466,"/prabumulih-b"
1467,"/tel sara iii"
1468,"/jl. tam asri, gg."
1469,"/lili agus sawa 2"
1470,"/ajiba sec"
1471,"/gun bal"
1472,"/toko kue lily raya han"
1473,"/the harvest - resto dan cafe dan cafe kurnia kurnia kurnia kurnia kurnia kurnia kurnia kurnia kurnia kurnia kurnia kurnia kurnia kurnia kurnia kurnia kurnia kurnia kurnia kurnia kurnia kurnia kurnia kurnia kurnia kurnia kurnia kurnia kurnia kurnia kurnia kurnia kurnia kurnia kurnia kurnia kurnia kurnia kurnia kurnia kurnia"
1474,"/seblak gross bin raya 1"
1475,"/bulak setro hide"
1476,"/alfamart bukit cinere jl bukit cin"
1477,"/giri menang jl. soekarno hatta"
1478,"/g a"
1479,"/ruko sentra niaga karawang jend. ahmad yani"
1480,"/danau sent ten i"
1481,"/raya gelu"
1482,"/merd"
1483,"/sate timur ii"
1484,"/got roy"
1485,"pertamina/"
1486,"/mel raya"
1487,"toko beras jembar barokah/"
1488,"/gg. anjas"
1489,"/raya tum"
1490,"sunrise mall/"
1491,"/raya solok - padang"
1492,"/rptra kebon pala jalan kamboja"
1493,"/ad premiere office jl. tb simatupang"
1494,"/baby smile school lkr blim indah"
1495,"/baby pertambangan boulevard"
1496,"/bebed"
1497,"/raya bla"
1498,"dusun bakalan/"
1499,"/simp bunga tanj"
1500,"/bengkel motor pen"
1501,"/m. kahfi 1"
1502,"/andi mappao"
1503,"/gg. palem i"
1504,"/mej i"
1505,"/kec raya"
1506,"/bawal"
1507,"/kel"
1508,"/bro saw i"
1509,"/anjuk lad"
1510,"/mawar barat xiv"
1511,"/gg. imam bon"
1512,"/jl tanj duren barat ruko vill"
1513,"/sirao"
1514,"/gun salak"
1515,"/toko yuli jagir wonok"
1516,"/ratna niaga"
1517,"/dur ti r"
1518,"/alt cibu"
1519,"/gun rinj i"
1520,"/kemang food street taman kem"
1521,"/madr"
1522,"/kyai"
1523,"/raya jl. pan arum"
1524,"/gg. iii e"
1525,"/lor 11"
1526,"/waru jaya 1"
1527,"/dokter atik rajagukguk sura"
1528,"/mala iv"
1529,"/mukti 1"
1530,"/"
1531,"/gg. mawar"
1532,"/bat indah iii"
1533,"/kebon kos xvi"
1534,"/cluster tria adara residence residence 9 jl. suka karya"
1535,"/toko kain raya cicalengka"
1536,"/gun anyar royal paka i"
1537,"/tan"
1538,"/bumi sari praja"
1539,"/lum 3"
1540,"/nn"
1541,"/star ket baha"
1542,"/perk"
1543,"/perum cika per"
1544,"/tk santo yos menengah utara 1 ujung"
1545,"/maestro computer center hayam wuruk"
1546,"/jepara meubel raya bua"
1547,"/"
1548,"/rm saluyu kito karang sat"
1549,"/sawe"
1550,"/lempu iii"
1551,"/cahaya indah keramik sio garden"
1552,"/cili i"
1553,"/ud. massa tani ade irma sury"
1554,"/teras 18 kiosk haji mean raya"
1555,"masjid al-ihsan/"
1556,"/toko bus kar lem"
1557,"/suka damai iii"
1558,"/man"
1559,"/jl. nusan"
1560,"/wij kus 2"
1561,"masjid gumelar/"
1562,"/rin sari"
1563,"/h.ja"
1564,"/simpang pln jl. balai gergaji"
1565,"/dur iv"
1566,"/bukit merp ii"
1567,"yayasan al mujahidin/"
1568,"gerbang permai/"
1569,"/dinamo petshop shop imam bon"
1570,"/putra sari tailor gun sah 11"
1571,"/sardi"
1572,"/angg"
1573,"/"
1574,"/warung nasi kadipiro emerald prima ii"
1575,"/annida salon pus"
1576,"/kena nusa jaya"
1577,"btn tabaria/"
1578,"/jend urip sumoh"
1579,"/raya rgg atas"
1580,"/jatil timur ii"
1581,"/niaga raya"
1582,"/toko green galaksi ramb"
1583,"/batagor laris warta"
1584,"/budi swad"
1585,"sosis cafe/"
1586,"/"
1587,"/"
1588,"/kla jati"
1589,"/gedung serba wira kes"
1590,"/per cipta karya mandiri jl. gaj"
1591,"/bet"
1592,"/aster 1"
1593,"/teratai 1"
1594,"/hr. soe"
1595,"/pang batur"
1596,"/ramb 8"
1597,"/bambu hitam"
1598,"/"
1599,"/kre raya"
1600,"/desa ambul"
1601,"/tukad yeh ho"
1602,"/manyar kerto"
1603,"/i gg. i"
1604,"/haji sel"
1605,"/pluit barat 7"
1606,"universitas budi luhur/"
1607,"/terb lor"
1608,"/mang vi"
1609,"/raya sema"
1610,"/gg. ramb"
1611,"/kamp utan 7"
1612,"/manc"
1613,"/komp 2"
1614,"/panti pijat tunanetra adisucipto airah ling jati"
1615,"tka al hikmah & tpa al hikmah/"
1616,"/gg. h. ger"
1617,"/perum de krim jawa jl. ikan gurami"
1618,"grand palais/"
1619,"/kandang ngopi raya pacet"
1620,"/pandu"
1621,"kios beras taisi/"
1622,"/raden saleh 1"
1623,"/raya bek timur"
1624,"homestay mama juan/"
1625,"/toko emas walet let supr"
1626,"/"
1627,"/koma 3"
1628,"tk cendrawasih/"
1629,"/jend gatot subr biru"
1630,"/kra i"
1631,"/tk. zaki raya sad"
1632,"/katu"
1633,"/gg. al amin"
1634,"/kent iv"
1635,"/pa bar raya"
1636,"/gg. ketoprak"
1637,"komplek zeni/"
1638,"/dukuh kup xix"
1639,"/raya naro & prem cc"
1640,"/raden ajeng kart"
1641,"grand duta/"
1642,"/nga jaya barat i"
1643,"/pasifik place ( counter in malang tol sudi"
1644,"/man pad kusm"
1645,"/gg. h. main"
1646,"pasar ikan/"
1647,"/jl. kead raya"
1648,"/tk pgri 41 gajah barat iv"
1649,"/pon jaya"
1650,"griya mitra mustika/"
1651,"/duta mas viii"
1652,"/komang s laundry k urip wetan tengah tengah tengah tengah tengah tengah tengah tengah tengah tengah tengah tengah tengah tengah tengah tengah tengah tengah tengah tengah tengah tengah tengah tengah tengah tengah tengah tengah tengah tengah tengah tengah tengah tengah tengah tengah tengah tengah tengah tengah tengah tengah tengah"
1653,"/mesjid endek ban sari"
1654,"/auto net raya punggur gajah"
1655,"aneka kado/"
1656,"/bal i"
1657,"/kamp pekayon"
1658,"/dukuh kara vi"
1659,"/praja motor"
1660,"/raya serang"
1661,"/dp realpoint cipta karya gang azizi"
1662,"/gg. darwati"
1663,"brimob cilincing/"
1664,"/scar racing tegal sari i"
1665,"/toko ak kaw"
1666,"/sma kristen al cibinong cen"
1667,"/batam center simpang kara"
1668,"/asam i"
1669,"/haji risan i"
1670,"/dokter rehabilitasi a y raya dadap kun"
1671,"komplek cigadung greenland/"
1672,"tambang ayam/"
1673,"/"
1674,"/dapur baka resorts imam bon"
1675,"/laksa 4"
1676,"/dr. sut"
1677,"/pelabuhan mamiri jalan angin"
1678,"/got roy"
1679,"/mah iii"
1680,"/graj"
1681,"/taman wij kus"
1682,"/bent jaya"
1683,"/"
1684,"/gg. mush"
1685,"/gg. h. amsar"
1686,"/ama"
1687,"/toko besi putra serba ada sunan ampel"
1688,"/cimb niaga kali"
1689,"sd negeri pung/"
1690,"/komp 7"
1691,"/"
1692,"/tulip"
1693,"/pasir putih"
1694,"/karya"
1695,"komunitas battery indonesia - zahro/"
1696,"/kl yos suda"
1697,"jaya imperial park/"
1698,"/raya cile"
1699,"/kartini 7"
1700,"/cemp putih timur i"
1701,"/cv cipta niaga semesta contractor kap h sula saleh"
1702,"/patung ayam daya jl. paccerakkang"
1703,"/plaza bri jl. basuki rahmat"
1704,"/"
1705,"bank mandiri/"
1706,"/jaga barat"
1707,"/batu indah"
1708,"/gg. ser dinar"
1709,"/medo asri bar viii"
1710,"/jl. pes gard gg. pes"
1711,"/sumbawa sla over isdi"
1712,"/gent sido"
1713,"/jl s supa"
1714,"/kyai mojo"
1715,"/ci girang"
1716,"/tempe bu mart ahmad yani"
1717,"/manyar"
1718,"/nasi goreng abang telon raya jomb"
1719,"/kh wahid has"
1720,"/ayam goreng & ikan lele raya bbs gun"
1721,"/kantor desa waringin pasar jeng"
1722,"/smooch computer kh noer ali"
1723,"/dua daeng bersaudara laboratorium diy kom malaha"
1724,"/dita cafe suto"
1725,"/jogja center jl. laksa adisucipto"
1726,"/sem jaya iii"
1727,"/darmo darmo iv"
1728,"/kam"
1729,"/"
1730,"/komplek amerta jln.raya cipanas"
1731,"/pionir creative game"
1732,"masjid nurul huda/"
1733,"/daeng tata raya"
1734,"/cigan 2"
1735,"/dip"
1736,"/sapta megantara ekatama pt raya kaliabang ten"
1737,"/"
1738,"sma negeri 5 kota jambi/"
1739,"/pak"
1740,"/kali baru timur"
1741,"/persa raya"
1742,"material gent/"
1743,"/bengkel ilham motor jambu"
1744,"/pasar tradisional sibe raya sawangan"
1745,"/jati raya"
1746,"/milk instalasi komp bumi pan"
1747,"/jend sudi"
1748,"warung rujak mimi ransiki/"
1749,"/kamal raya"
1750,"/toko sepeda administrasi baru cipen"
1751,"masjid safinatun/"
1752,"/taman borob timur v"
1753,"/hibi 2"
1754,"/"
1755,"/bunga pertiwi food & bakery sura"
1756,"/kampung mesra pagora prof ir mustofa"
1757,"/dokter gigi shelly ganda teuku cik dit"
1758,"/polsek pace raya ked"
1759,"/rung menan ii"
1760,"/gg. h.a wahid"
1761,"/istana dieng raya ii"
1762,"/mel"
1763,"/pandu"
1764,"/warung semanggi ijo banyu urip kidul"
1765,"/"
1766,"/angkringan mas nasio"
1767,"/putra sul copy center d. i. panja"
1768,"/bp3k culture ahmad yani"
1769,"/gg. mawar"
1770,"/buwet"
1771,"/bengkel cat xin kap dok prak"
1772,"tk tunas nirmala/"
1773,"/toko karya djaya logam arj husen"
1774,"/lor amal"
1775,"ud amin/"
1776,"/wisata bali online pulau banda"
1777,"/pang hida"
1778,"/ker 3"
1779,"/suh"
1780,"/"
1781,"/batas"
1782,"/"
1783,"/gg. mas ii"
1784,"/telkom pedan ped"
1785,"/baso aci akang graha bint"
1786,"/nusa karya pool group kem timur 15"
1787,"/"
1788,"/kap"
1789,"/"
1790,"/ker"
1791,"/dok maka i"
1792,"/kiray"
1793,"/"
1794,"/saman"
1795,"/gar iii"
1796,"/gg. man iii"
1797,"/let sut"
1798,"/gub kerta"
1799,"/mega 3"
1800,"/h faqih usman"
1801,"/ciku baru x"
1802,"/raya par"
1803,"/merk"
1804,"/gereja bethel perum taman kinta"
1805,"/mas nurul kamal"
1806,"/citra teknik toko soek hatta"
1807,"pe utung/"
1808,"/cv. sumber makmur atle"
1809,"/jl. lun jaya dalam"
1810,"/gg. 5"
1811,"/dusun wonob gg. 1k"
1812,"/pesona perm gad 2"
1813,"/sanggar senam cantik perum saharjo"
1814,"/taman permata"
1815,"/gang meli"
1816,"/waru"
1817,"/jl. bana"
1818,"puskesmas beji ( subag tu/"
1819,"/pt. pangkalan pangkalan 8 jl. raya narogong"
1820,"/sinar utama toko dur"
1821,"/sela"
1822,"/komp mang per"
1823,"/sun road"
1824,"/lin barat suma"
1825,"/gg. jumin viiia"
1826,"/warung ucok nusa indah"
1827,"/jend sudi"
1828,"/cut prima barbershop raya tenggilis"
1829,"/sumur bor jalan sumur bor raya"
1830,"masjid roudlotul muttaqin/"
1831,"menara bank mega semarang/"
1832,"/soto kiosk ciwa"
1833,"/mitra bukalapak kedai pakman angin bella bella"
1834,"/pon hijau ii"
1835,"adnan/"
1836,"/tera rumah menc"
1837,"/inn inn"
1838,"/ban viii a"
1839,"/jl. pela"
1840,"/ardan service urip sumoh"
